Molecule ChEMBL ID,Molecule Name,Smiles
CHEMBL3264797,,CCCN(CCC)C(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC(C)(C)c2ccccc2)cc(N2CCCCS2(=O)=O)c1
CHEMBL3344153,,CC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)NCCCC(N)=O.O=C(O)C(F)(F)F
CHEMBL3344270,,CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CCCNC(=N)N)NS(=O)(=O)c1ccccc1)[C@@H](O)CC(=O)NCCc1ccccc1.O=C(O)C(F)(F)F
CHEMBL1454747,,CSc1ccc(-c2cc(=O)c3ccccc3o2)cc1
CHEMBL3194138,,Cc1nccc(-c2cccc(N/N=C(\C#N)C(=O)c3ccccc3)c2)n1
CHEMBL1433128,,CCOc1cc(/C=C2\SC(=S)N(C(C(=O)O)c3ccccc3)C2=O)ccc1O
CHEMBL277176,,CC(C)(C)c1cc(Cc2cnc(N)nc2N)cc(C(C)(C)C)c1O
CHEMBL117767,,Cc1ccc2c(c1)C(=O)C(=O)N2Cc1ccccc1-c1ccccc1
CHEMBL353260,,CNc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1
CHEMBL35222,,COc1ccc(CN(C)c2cnc3nc(N)nc(N)c3c2)c(OC)c1OC
CHEMBL32769,,COc1ccc(CNc2cnc3nc(N)nc(N)c3c2)cc1OC
CHEMBL36245,,COc1cc(CN(C)c2cnc3nc(N)nc(N)c3c2)cc(OC)c1
CHEMBL445359,,CN(Cc1ccc2nc(N)nc(N)c2n1)c1c(Cl)cccc1Cl
CHEMBL123276,,Nc1nc(N)c2c(n1)CCC(CNc1cccc(Br)c1)C2
CHEMBL218854,,O=C1c2ccccc2SC(c2ccc(Cl)cc2)N1CCNc1ccnc2cc(Cl)ccc12
CHEMBL115474,,Nc1nc(N)c2cc(NCc3ccccc3)ccc2n1
CHEMBL221991,,O=C(NCc1ccc(/C=c2/sc3n(c2=O)CCN=3)o1)C(=O)Nc1ccccc1
CHEMBL222871,,O=C(N/N=C/c1ccc(/C=N/NC(=O)c2ccccc2O)cc1)c1ccccc1O
CHEMBL127798,,O=C1Nc2ccc(Br)cc2/C1=C\C(=O)c1ccc(F)cc1
CHEMBL421959,,Nc1nc(N)c2cc3c(nc2n1)CCN(Cc1ccccc1)C3
CHEMBL208161,,CN(C)Cc1ccn2c(-c3ccncn3)c(-c3ccc(F)cc3)nc2c1
CHEMBL208430,,CNCc1ccn2c(-c3ccnc(N)n3)c(-c3ccc(F)cc3)nc2c1
CHEMBL145528,,COc1ccc(CCc2cnc3nc(N)nc(N)c3c2)cc1
CHEMBL181441,,COc1c(O)ccc2c1ccc1c(Cc3ccc(O)cc3)c(O)cc(OC)c12
CHEMBL182906,,COc1cc(O)cc(CCc2cccc(O)c2)c1Cc1ccc(O)cc1
CHEMBL79347,,Cc1c(CN(C)c2ccc(Br)cc2)cnc2nc(N)nc(N)c12
CHEMBL283518,,COc1ccc(NCc2cnc3nc(N)nc(N)c3c2C)cc1OC
CHEMBL279983,,COc1ccc(NCc2cnc3nc(N)nc(N)c3c2C)c(OC)c1
CHEMBL23288,,COc1cc(NCc2cnc3nc(N)nc(N)c3c2)cc(OC)c1OC
CHEMBL356490,,CCN(Cc1cnc2nc(N)nc(N)c2c1)c1cc(OC)c(OC)c(OC)c1
CHEMBL55063,,CN(Cc1ccc2nc(N)nc(N)c2n1)c1ccccc1
CHEMBL292212,,Nc1nc(N)c2nc(CNc3cc(Cl)ccc3Cl)ccc2n1
CHEMBL33208,,COc1cc(CNc2cnc3nc(N)nc(N)c3c2)cc(OC)c1OC
CHEMBL121348,,CN(CC1CCc2nc(N)nc(N)c2C1)c1cccc2ccccc12
CHEMBL98386,,O=c1c2ccccc2sn1-c1ccc(Cl)cc1
CHEMBL1726784,,O=C(Cn1sc2ccccc2c1=O)NC1CCCCC1
CHEMBL200379,,Oc1ccc(Oc2ccc(Cl)cc2O)c(Cl)c1
CHEMBL2017790,,CCCCC[C@@](O)(COP(=O)(O)O)[C@@H](O)[C@H](O)[C@H](O)COP(=O)(O)O
CHEMBL487275,,COC(=O)/C=C/[C@H](CCc1ccccc1)n1cccc(NC(=O)OCc2ccccc2)c1=O
CHEMBL457663,,O=C(CCc1ccccc1)c1ccc(OC(F)F)c(OC2CCOC2)c1
CHEMBL3187737,,CCOc1cc(CNC2CCCC2)cc(Cl)c1OCc1ccccc1F.Cl
CHEMBL3188304,,CCOc1cc(CNC2CCCCC2)cc(Cl)c1OCc1ccc(F)cc1.Cl
CHEMBL1972037,,NS(=O)(=O)c1ccc(N/N=C/c2ccc(O)c(O)c2O)c([N+](=O)[O-])c1
CHEMBL1416184,,O=[N+]([O-])c1c(NCCO)cc(Sc2nc3ccccc3s2)c2nonc12
CHEMBL1729592,,C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)Nc2ccc(C(F)(F)F)cc2)Oc2c(cccc2N(C)C)C1=O
CHEMBL1426134,,O=C(NCCCN1CCOCC1)c1sc2cc([N+](=O)[O-])ccc2c1Cl
CHEMBL1477787,,COC(=O)[C@H](CCSC)NC(=O)c1cc2c3ccccc3nc-2c[nH]1
CHEMBL3192506,,Cc1nnc(N/N=C\c2ccc(-c3cccc(C(=O)O)c3)o2)n1N.Cl
CHEMBL1300266,,CCn1c(N)c(C(=O)NC)sc1=S
CHEMBL1710798,,CC(=O)Nc1ccc2sn(-c3ccccc3)c(=O)c2c1
CHEMBL1465511,,O=C1NC(=S)NC(=O)C1=Cc1ccc(Br)s1
CHEMBL1324790,,Cc1ccc(/C=C/C(=O)NC2CCCCCCC2)o1
CHEMBL1712649,,CCN1CCCC1CNC(=O)c1ccc2c(c1)NC(=O)/C(=C\c1ccccc1Cl)S2
CHEMBL1702945,,Nc1ccc(S(=O)(=O)c2cc(O)c3ccccc3c2O)cc1
CHEMBL1466444,,O=C(CSc1nc[nH]n1)Nc1ccccc1C(=O)O
CHEMBL1988731,,COc1ccc2c(c1)c(C(=O)N/N=C/c1ccc(O)c(O)c1)c(C)n2C
CHEMBL1462950,,CC(=O)N1CCC2(CC1)C(C#N)=C(N)Oc1[nH]nc(CSc3ccc(C)cc3)c12
CHEMBL3198865,,O=C(O)c1cccc(Cn2c(Cl)c(/C=N/NC(=O)c3ccccc3Cl)sc2=O)c1
CHEMBL1415108,,Cc1ccc2[nH]c(C)c(/C=C3/C(=N)N4C(=NC3=O)SN=C4S(=O)(=O)C(C)C)c2c1
CHEMBL1345564,,CC(C)(C)c1cc(CCC(=O)NNC(=S)NC(=O)c2ccccc2)cc(C(C)(C)C)c1O
CHEMBL1521393,,O=[N+]([O-])c1cccc(-c2cc(O)n[nH]2)c1
CHEMBL1425326,,Cc1nnc(SCC(=O)Nc2cccc(C(F)(F)F)c2)nc1O
CHEMBL1337281,,O=C(O)CN1C(=O)/C(=C\c2cn(CC(=O)N3CCOCC3)c3ccccc23)SC1=S
CHEMBL1450758,,CC(C)c1ccc(NC(=O)C2CCCCC2C(=O)O)cc1
CHEMBL1307689,,CC(C)CC(=O)n1sc(NC(=O)c2ccccc2)nc1=O
CHEMBL1412089,,O=C(O)C1CC=CCC1C(=O)Nc1ccccc1
CHEMBL1456330,,Sc1nc2cc(Cl)ccc2s1
CHEMBL26337,,CCCc1cc(Cc2cnc(N)nc2N)cc(CCC)c1OC
CHEMBL1784577,,Cc1cc(Nc2cc(F)c(C(F)(F)F)c(F)c2)n2ncnc2n1
CHEMBL1784576,,Cc1cc(Nc2ccc(C(F)(F)F)c(C(F)(F)F)c2)n2ncnc2n1
CHEMBL108700,,C/C(=N\N=C(/S)N1CCCCC1)c1cccc(Br)c1
CHEMBL35080,,COc1ccc(C#CCOc2cccc(C(=O)O)c2)cc1Cc1cnc(N)nc1N
CHEMBL439816,,Nc1nc(N)c2cc3c(nc2n1)CCN(Cc1ccc(Cl)c(Cl)c1)C3
CHEMBL279680,,COc1ccc(N(C)Cc2cnc3nc(N)nc(N)c3c2C)cc1OC
CHEMBL5207951,,Cc1ccc(-c2nc(Nc3ccc(C(=O)N4CCC(N5CCCC5)CC4)cc3)ncc2Cl)s1
CHEMBL87811,,CC(C)C[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCB(O)O
CHEMBL63304,,COc1cc(OC)cc(C(=O)N[C@@H]2C(Cn3cnc4c(NCc5ccccc5Sc5ccccc5CO)ncnc43)OC(CO)[C@@H]2O)c1
CHEMBL7130,,CC1(C)N=C(N)N=C(N)N1c1cccc(Cl)c1
CHEMBL1793806,,C=C(CC)CCCCC[C@@H]1NC(=O)[C@H]2CCCCN2CC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](Cc2cn(OC)c3ccccc23)NC1=O
CHEMBL365509,,O=C(c1cc(Cl)nc(Cl)c1)N1CCc2cc(S(=O)(=O)N3C[C@H](c4ccccc4)NC3=O)ccc21
CHEMBL183396,,N/C(S)=N/N=C(/c1ccc(Cl)c(Cl)c1)C1CC1c1ccccc1
CHEMBL103086,,CCc1nc(N)nc(N)c1-c1ccc(NCc2ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc2)c([N+](=O)[O-])c1
CHEMBL344599,,CCN(CC)CCCC(C)Nc1ccnc2cc(Br)ccc12
CHEMBL55928,,COc1ccc(NCc2ccc3nc(N)nc(N)c3n2)cc1OC
CHEMBL5201848,,CC(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@H]1CCOB1O)[C@@H](C)O)C1CCCC1
CHEMBL180476,,Cc1c(C)c(-n2cccc2)c(C)c(C)c1NNCc1cnc2nc(N)nc(N)c2c1C
CHEMBL299927,,COc1cc(N2CCC3c4c(N)nc(N)nc4NCC3C2)cc(OC)c1OC
CHEMBL159,VINBLASTINE,CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1
CHEMBL48963,,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1-n1cccc1
CHEMBL1350793,,O=C1Nc2ccccc2/C1=C1/SC(=S)N(NC(=O)c2cccnc2)C1=O
CHEMBL4596941,,COC1=CC(=O)N(C(=O)/C=C/[C@H](C)NC(=O)[C@H](CC2CCCCC2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)N(C)C)[C@H]1Cc1c[nH]c2ccccc12
CHEMBL5179302,,COC1=CC(=O)N(C(=O)/C=C/[C@H](CCc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)C2CCN(C)CC2)C1Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1
CHEMBL108865,,C/C(=N\N=C(\N)S)c1cccc(Oc2ccccc2)c1
CHEMBL17453,,COc1ccc(OC)c(N(C)Cc2c[nH]c3nc(N)nc(N)c23)c1
CHEMBL309966,,Cc1c(CN(C)c2ccccc2Cl)cnc2nc(N)nc(N)c12
CHEMBL155801,,CCCCN(CCCC)CCCNC(=O)CCCCC1=C(C)C(=O)c2ccccc2C1=O
CHEMBL102444,,COc1cc(NCc2nc3[nH]c(N)nc(N)c-3n2)cc(OC)c1OC
CHEMBL1724234,,CC(C)c1ccc(C(=O)Nc2cc(Cl)ccc2C(=O)O)cc1
CHEMBL1735874,,COc1ccc2sn(-c3ccccc3)c(=O)c2c1
CHEMBL261709,,Cc1ccccc1-c1ccc(Oc2ccc(C#N)cc2Cl)c(O)c1
CHEMBL1379200,,Cc1ccc(S(=O)(=O)NC2=NC(=O)/C(=C\c3ccco3)S2)cc1
CHEMBL1477195,,O=C(O)COc1ccc(Br)cc1CP(=O)(c1ccccc1)c1ccccc1
CHEMBL2311878,,O=C(CP(=O)(c1ccccc1)c1ccccc1)N/N=C/c1cc(Br)cc(Br)c1O
CHEMBL1497487,,Cc1ccc(S(=O)(=O)Nc2ccc(O)c(Sc3nc[nH]n3)c2)cc1
CHEMBL1458067,,Cc1ccc(NC(=O)Nc2cccs2)nc1
CHEMBL1447211,,CC1=C(C#N)c2nc(N)c(C#N)c(C)c2/C1=C\c1ccc(-c2ccccc2C(=O)O)o1
CHEMBL1340266,,Cc1ccc(C(=O)Nc2nc(=O)n(C(=O)c3ccccc3Cl)s2)cc1
CHEMBL1438822,,Cc1ccccc1CSc1nc(O)c2c[nH]nc2n1
CHEMBL1371004,,O=C(O)CSc1nc(-c2ccc(Cl)cc2)nc2c1oc1ccccc12
CHEMBL1331977,,COc1ccc2cc(C#N)c(SCC(=O)N3CCCC3)nc2c1
CHEMBL1518160,,O=C(O)CCC(=O)N1N=C(c2c(O)nc3ccc(Cl)cc3c2-c2ccccc2)CC1c1ccco1
CHEMBL1369367,,CC(C)NS(=O)(=O)c1ccc(CCC(=O)NCc2ccc3c(c2)OCO3)cc1
CHEMBL1341995,,O=C(Oc1c(CN2CCOCC2)cc(Cl)c2cccnc12)c1cccs1
CHEMBL1421504,,CCn1c(CNC(=O)c2cccs2)nnc1SCC(=O)NCCc1ccccc1
CHEMBL1479068,,NS(=O)(=O)c1ccc(CCNC(=O)COC(=O)CCSc2ccc(Cl)cc2)cc1
CHEMBL34259,METHOTREXATE,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1
CHEMBL327502,,COc1ccc(-n2sc3ccccc3c2=O)cc1
CHEMBL1711403,,O=c1c2ccc(Br)cc2sn1-c1ccccc1
CHEMBL1673316,,CCCC(c1ccc(Oc2ccccn2)c(OC)c1)c1cnc2ccccc2c1
CHEMBL24007,,Cc1c(CSc2cccc(Cl)c2)cnc2nc(N)nc(N)c12
CHEMBL286820,,Cc1cccc(SCc2cnc3nc(N)nc(N)c3n2)c1
CHEMBL120123,,COc1cc(Cc2c(C)nc(N)nc2N)ccc1OCc1ccccc1
CHEMBL1784711,,CCc1cc(Nc2ccc(C(F)(F)F)cc2)n2ncnc2n1
CHEMBL1784715,,CCc1c(C)nc2ncnn2c1Nc1ccc(OC(F)(F)F)cc1
CHEMBL1173692,,O=C(CNC(=O)c1ccc(Cl)cc1)OC(C(=O)Nc1ccc(Cl)cc1C(F)(F)F)c1ccccc1
CHEMBL3197607,,C/C(Cn1nnc([N+](=O)[O-])n1)=N\NC(=O)c1ccc(Cl)c(Cl)c1
CHEMBL5283514,,CN1CCN(CCCNC(=O)CCCCCC2=C(CCCCCC(=O)NCCCN3CCN(C)CC3)C(=O)c3c(N)cccc3C2=O)CC1
CHEMBL1713817,,Sc1nc2c[nH]c(S)nc-2n1
CHEMBL3192556,,Cc1ccccc1OCC(=O)N/N=C/c1ccc(Sc2nc3ccccc3s2)o1
CHEMBL1442120,,CC1CCc2c(nc3sc4c(c3c2N)CCCC4)C1
CHEMBL1348432,,COc1cccc(CNc2ccc3[nH]c(O)nc3c2)c1OCc1ccc(F)cc1
CHEMBL1427925,,COc1ccc(OCc2nnc3n2N=C(c2ccccc2)C(CC(=O)O)S3)cc1
CHEMBL1427991,,Cc1cc(C)c[n+](C2=C([N-]S(=O)(=O)c3cccs3)C(=O)c3ccccc3C2=O)c1
CHEMBL1392885,,CC1(C)CC2(CC(c3ccccc3F)c3ccc(O)c(O)c3O2)N=C(S)N1
CHEMBL1486503,,CC1=CN2C(=N)/C(=C/c3ccc([N+](=O)[O-])o3)C(=O)N=C2S1
CHEMBL1302099,,CN(C)c1cccc2c1c(NC(=O)c1ccc(Cl)cc1)nn2C
CHEMBL45152,,O=c1c2ccccc2sn1-c1ccccc1
CHEMBL3197706,,O=C(CCC(=O)Nc1ccccc1Cl)N/N=C/c1ccccc1
CHEMBL118678,,c1ccc(SSc2ccccn2)nc1
CHEMBL1574351,,CC1(C)Cc2c(sc3nc4n(-c5ccccc5)c(=O)c(CCC(=O)O)nn4c(=O)c23)CO1
CHEMBL1716217,,CCN(CC)CCn1c2ccccc2c(=O)c2c(O)ccc(O)c21
CHEMBL1353918,,Cc1cc(C)c(NC(S)=NCC2CCN(C(C)c3ccccc3)C2)c(C)c1
CHEMBL1412451,,O=C(Nc1nnc(S(=O)(=O)N2CCOCC2)s1)c1cccc(Br)c1
CHEMBL1444986,,COc1ccc(NS(=O)(=O)c2ccc(N3CCCC3)c(NC(S)=Nc3cccc(C)c3C)c2)cc1
CHEMBL1164279,,COc1ccc(NCc2ccc3nc(N)nc(N)c3c2)cc1OCCCC(=O)O
CHEMBL5270249,,CCCCn1c(-c2ccc(Br)cc2)nc2ccccc21
CHEMBL1712985,,O=C(Cn1sc2ccccc2c1=O)Nc1cccc(F)c1
CHEMBL1705614,,O=C(Nc1cc(Cl)ccc1C(=O)O)c1ccc2c(c1)CCC2
CHEMBL1735472,,COc1ccc(C(=O)Nc2cc(Cl)ccc2C(=O)O)cc1OC
CHEMBL560880,,COc1ccc(C(Sc2ccc(C)cc2)c2ccccn2)cc1
CHEMBL422395,,C#CCN(Cc1ccc2[nH]c(N)nc(=O)c2c1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1
CHEMBL2012820,,CNC(=O)c1ccc(-n2cnc3ccccc32)s1
CHEMBL2012827,,O=C(NC1CCCC1)c1ccc(-n2cnc3ccccc32)s1
CHEMBL2012831,,CCCc1nc2ccccc2n1-c1ccc(C(=O)NC2CC2)s1
CHEMBL2012941,,O=C(NC1CC1)c1ccc(-n2c(C(F)(F)F)nc3ccccc32)s1
CHEMBL2012960,,Cc1cc(F)c2nc(C)n(-c3ccc(C(=O)NC4CC4)s3)c2c1
CHEMBL2012961,,Cc1cc(F)c2ncn(-c3ccc(C(=O)NC4CC4)s3)c2c1
CHEMBL2012966,,O=C(NC1CC1)c1ccc(-n2cnc3c(F)cccc32)s1
CHEMBL287579,,Nc1nc(N)c2c3c(oc2n1)CN(Cc1ccc(Cl)cc1Cl)CC3
CHEMBL78648,,CCCCCCCCOc1ccc(OC)c(Cc2cnc(N)nc2N)c1
CHEMBL2059172,,O=C(c1ccccc1)c1ccc2nc(NC(=O)[C@@H]3CCCN3)[nH]c2c1
CHEMBL2059176,,Nc1nc2ccc(C(=O)c3ccccc3)cc2n1CCC1CCNCC1
CHEMBL2059354,,CN1CCC[C@H]1CCn1c(N)nc2ccc(C(=O)c3ccccc3)cc21
CHEMBL2059357,,CC(C)Cn1c(N)nc2ccc(C(=O)c3ccccc3)cc21
CHEMBL2059360,,Nc1nc2ccc(C(=O)c3ccccc3)cc2n1CCN1CCOCC1
CHEMBL2059162,,NCCCCNC(=O)Nc1nc2ccc(C(=O)c3ccccc3)cc2[nH]1
CHEMBL2059170,,O=C(CCC1CCNCC1)Nc1nc2ccc(C(=O)c3ccccc3)cc2[nH]1
CHEMBL22137,,CCc1nc(N)nc(N)c1Cc1ccc(OCc2ccccc2)c(OCc2ccccc2)c1
CHEMBL102303,,Nc1nc(N)c2nc(Cc3ccccc3)[nH]c2n1
CHEMBL290106,BITHIONOL,Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O
CHEMBL334198,,Cc1c(Sc2cccc(Cl)c2)[nH]c2nc(N)nc(N)c12
CHEMBL433833,,CCCCCCCc1ccc(NC(P(=O)(O)O)P(=O)(O)O)cc1
CHEMBL588662,,CCC(CN1C(=N)NC(c2ccccc2)(c2ccccc2)C1=O)c1ccccc1
CHEMBL3109544,,COc1ccc(C2(c3ccc(OC)cc3)NC(=N)N(C3CCOCC3)C2=O)cc1
CHEMBL3109519,,COc1ccc(C2(c3cccc(-c4ccccc4)c3)NC(=N)N(C3CCCCC3)C2=O)cc1
CHEMBL3109540,,COc1ccc(C2(c3ccc(OC)cc3)NC(=N)N(C3CCC3)C2=O)cc1
CHEMBL91830,,Cn1nc(-c2ccc(/C=N/N=C(/N)S)s2)cc1C(F)(F)F
CHEMBL49246,,CCc1nc(N)nc(N)c1-c1ccc(Cl)c(/N=N/N(C)C)c1
CHEMBL282275,,CCc1nc(N)nc(N)c1-c1ccc(Br)cc1
CHEMBL423184,,CCN(CC)CCCCC(C)Nc1ccnc2cc(Cl)ccc12
CHEMBL4110369,,Cc1c(NS(=O)(=O)c2ccc(-c3ccc(CN(C)C)cc3)cc2)c(CC(C)C)nn1C
CHEMBL4106956,,Cc1c(NS(=O)(=O)c2ccc(-c3cccc(C(C)(C)N)c3)cc2)c(CC(C)C)nn1C
CHEMBL3959131,,Cc1c(N(C)S(=O)(=O)c2ccc(-c3ccc4c(c3)CNCC4)cc2)c(CC(C)C)nn1C
CHEMBL106074,,C[N+](C)(CCCN1c2ccccc2Sc2ccc(Cl)cc21)CC(=O)C12CC3CC(CC(C3)C1)C2
CHEMBL330383,,COc1cc(NC(C)CCCN)c2nc(C(C)(C)C)ccc2c1
CHEMBL194800,,O=P(O)(O)C(Nc1cccc(-c2ccc(F)c(F)c2)c1)P(=O)(O)O
CHEMBL496113,,CN(Cc1ccc(F)cc1)c1ccc2ncc(-c3ccc(C#N)cc3)n2n1
CHEMBL39255,,O=C(N/N=C/c1ccc(-c2cccc([N+](=O)[O-])c2)o1)c1ccc2ccccc2c1
CHEMBL50894,ALSTERPAULLONE,O=C1Cc2c([nH]c3ccc([N+](=O)[O-])cc23)-c2ccccc2N1
CHEMBL7463,GF-109203,CN(C)CCCn1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)c2ccccc21
CHEMBL1363917,,CCc1ccc(-c2nc(-c3ccncc3)no2)cc1
CHEMBL1565801,,CCCOc1ccc(OCCSc2ncccn2)cc1
CHEMBL152807,,CC1=C(CCCCC(=O)NCCCCNCCCNC(=O)CCCCC2=C(C)C(=O)c3ccccc3C2=O)C(=O)c2ccccc2C1=O
CHEMBL103203,,Nc1nc(N)c2nc(-c3ccc(-c4ccccc4)cc3)[nH]c2n1
CHEMBL1698134,,CN1CCN(c2ccc(NC(=O)c3ccc(Oc4ccccc4)cc3)cc2)CC1
CHEMBL53974,,COc1ccccc1N(C)Cc1ccc2nc(N)nc(N)c2n1
CHEMBL153804,,CC1=C(CCCC(=O)NCCCCNCCCNC(=O)CCCC2=C(C)C(=O)c3ccccc3C2=O)C(=O)c2ccccc2C1=O
CHEMBL102432,,COc1ccc(OC)c(NCc2nc3c(N)nc(N)nc3[nH]2)c1
CHEMBL747,CYCLOGUANIL,CC1(C)N=C(N)N=C(N)N1c1ccc(Cl)cc1
CHEMBL103474,,COc1cc(OC)c(-c2nc3c(N)nc(N)nc3[nH]2)c(OC)c1
CHEMBL23416,,Cc1c(CNc2ccc(Cl)cc2)cnc2nc(N)nc(N)c12
CHEMBL1403707,,CCc1ccc2oc(-c3ccc(OC)cc3)cc(=[NH+]c3cccc(C(=O)O)c3)c2c1.F[B-](F)(F)F
CHEMBL1364454,,Cc1cc(O)nc(NN/C=C2/C(=O)N(c3ccccc3)C(=O)c3ccccc32)n1
CHEMBL1561155,,COc1ccc(/C=C2\SC(=S)NC2=O)cc1OS(=O)(=O)c1ccc(NC(C)=O)cc1
CHEMBL1377177,,CCN1CCN(Cc2c(O)c(Cl)cc3c(C)cc(=O)oc23)CC1
CHEMBL3193820,,CC1=NN(c2ccccc2)C(=O)C1/C=N/c1ccccc1O
CHEMBL3195436,,O=C(CCCO)N/N=C/c1cc(Br)ccc1O
CHEMBL1483699,,Cc1cc(NS(=O)(=O)c2ccc(NC(=O)C(CC(C)C)N3C(=O)c4ccccc4C3=O)cc2)nc(C)n1
CHEMBL1338478,,O=C(CN1CCC(NC(=O)c2cccc(F)c2)CC1)NCc1ccccc1F
CHEMBL1445039,,O=C1NC(=S)S/C1=C\c1coc2ccc(O)cc2c1=O
CHEMBL1523757,,O=C(Nn1c(SCc2ccc(F)cc2)nc2ccsc2c1=O)c1ccccc1
CHEMBL1408718,,COc1ccc(C(=O)Nc2nnc(S(=O)(=O)N3CCOCC3)s2)cc1
CHEMBL14702,,CCC(c1ccc(O)c(O)c1)C(CC)c1ccc(O)c(O)c1
CHEMBL1339294,,COc1cc(/C=C2\SC(c3ccccc3)=NC2=O)cc(Cl)c1O
CHEMBL1536252,,CCc1c(C)c2ccc(O)c(CN(C)C)c2oc1=O
CHEMBL23327,PURVALANOLA,CC(C)[C@H](CO)Nc1nc(Nc2cccc(Cl)c2)c2ncn(C(C)C)c2n1
CHEMBL61708,,Nc1nc(O)c2c(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c[nH]c2n1
CHEMBL283311,,Nc1nc(N)c2c(CSc3ccc4ccccc4c3)coc2n1
CHEMBL90475,,S=C(Nc1cccc(Cl)c1)N1CCC(c2cccc(Br)c2)=N1
CHEMBL420616,,CC/C(=N\N=C(/S)Nc1ccc(C(F)(F)F)cc1)c1cccc(Br)c1
CHEMBL346963,,CCCCCCCC1N=C(N)N=C(N)N1c1cccc(Cl)c1
CHEMBL22148,,CCc1nc(N)nc(N)c1-c1ccccc1
CHEMBL129014,NORARISTEROMYCIN,Nc1ncnc2c1ncn2[C@@H]1C[C@H](O)[C@@H](O)[C@H]1O
CHEMBL1323484,,CCN(CC)c1ccc(NC(=O)c2cccc(C)c2)cc1S(=O)(=O)Nc1ccccc1OC
CHEMBL1385949,,COc1ccc(NC(=S)N(CCC(C)C)C2CCN(C(C)C)CC2)cc1Cl
CHEMBL374894,,O=C(NO)C(Cc1cccc(Oc2ccccc2)c1)C(=O)N1CCc2ccccc2C1
CHEMBL271922,,CN1CC[C@H]1CN1CCC(c2cc(-c3ccncc3)c(-c3ccc(F)cc3)[nH]2)CC1
CHEMBL556091,,CCc1sc2nc(N)[nH]c(=O)c2c1Sc1ccc(Cl)c(Cl)c1
CHEMBL560912,,CCc1sc2nc(N)[nH]c(=O)c2c1Sc1cc(Cl)cc(Cl)c1
CHEMBL551985,,CCc1sc2nc(N)[nH]c(=O)c2c1Sc1cccc(Cl)c1
CHEMBL563212,,CCc1sc2nc(N)[nH]c(=O)c2c1Sc1cc(OC)cc(OC)c1
CHEMBL551768,,CCc1sc2nc(N)[nH]c(=O)c2c1Sc1ccccc1Cl
CHEMBL181752,,N/C(S)=N/N=C(\C=C\c1ccccc1)c1ccc(Cl)c(Cl)c1
CHEMBL233339,,CCCCOC(=O)c1ccc(NCCC(=O)c2cccc([N+](=O)[O-])c2)cc1
CHEMBL1498937,,N#Cc1c(NC(=O)Cn2cnc3ccccc3c2=O)oc(-c2ccccc2)c1-c1ccccc1
CHEMBL1408919,,Fc1ccc(CSc2ncnc3ccccc23)cc1
CHEMBL188540,,COc1ccc(OCCCCCC(=O)O)cc1Cc1cnc2nc(N)nc(N)c2c1C
CHEMBL4168973,,NC1=NS(=O)(=O)Nc2nc(Cc3ccccc3)[nH]c21
CHEMBL4161560,,NC1=NS(=O)(=O)N(Cc2ccccc2)c2nc(-c3ccccc3)n(Cc3ccccc3)c21
CHEMBL123892,,COc1ccc(Sc2[nH]c3nc(N)nc(N)c3c2C)cc1
CHEMBL261120,ANGIOTENSIN IV,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](N)C(C)C)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)O
CHEMBL1718398,,Br.NCCc1cc(O)c(O)cc1O
CHEMBL3208664,,C=CCc1ccccc1OCC(=O)N/N=C/c1ccccc1OCC
CHEMBL445304,,Nc1c(O)cccc1C(=O)O
CHEMBL1339993,,Cc1cc(NC(=O)c2oc3ccccc3c2C)ccc1-n1cnnn1
CHEMBL1310318,,Cc1ccccc1-n1sc2cc(F)ccc2c1=O
